ID	URL	Fonte	Data	Motivo	Resumo	Título	Binário	Assunto	Autor
30	https://www.cnnbrasil.com.br/auto/autoescolas-criticam-uberizacao-da-cnh-e-apontam-risco-de-fraudes/	CNN Brasil	03/09/2025	Notícia verdadeira. A CNN Brasil, fonte jornalística de reconhecida credibilidade, apresenta a informação com linguagem técnica e precisa, utilizando dados concretos e contextualização científica, sem apelo sensacionalista. A abordagem factual, alinhada a instituições de pesquisa e monitoramento ambiental, confere total confiabilidade ao conteúdo.	"O sistema apelidado de “uberização” da CNH é visto pelo governo como uma forma de democratizar o acesso. Por outro lado, as autoescolas representadas alertam para riscos de fraudes, queda na qualidade do ensino e impactos diretos na segurança viária. Segundo Ygor Valença, presidente da  Feneauto (Federação Nacional das Autoescolas), a categoria não é contrária à ampliação do acesso à CNH, mas ressalta ""que isso não pode ocorrer em detrimento da qualidade""."	"Autoescolas criticam ""uberização"" da CNH e apontam risco de fraudes"	FATO	SOCIEDADE	Thiago Ventura
31	https://www.gov.br/pt-br/noticias/meio-ambiente-e-clima/2023/08/desmatamento-na-amazonia-tem-queda-historica-de-66-em-julho	Governo do Brasil	09/08/2023	Os dados foram divulgados pelo INPE (Instituto Nacional de Pesquisas Espaciais), órgão oficial do governo responsável pelo monitoramento por satélite, uma fonte altamente confiável. A notícia apresenta dados específicos e mensuráveis (66% em julho de 2023) e faz referência ao sistema Deter, utilizando linguagem técnica e precisa, o que confirma sua origem em um relatório oficial e não em uma fonte genérica.	O desmatamento na Amazônia teve redução de 66% em julho, mês de seca considerado mais favorável a incêndios florestais. Um recorde histórico, jamais registrado no Sistema de Detecção de Desmatamento em Tempo Real (Deter)... As informações foram apresentadas nesta quinta-feira, 03/08/2023, pelo Instituto Nacional de Pesquisas Espaciais (INPE), durante entrevista coletiva em Brasília.	Desmatamento na Amazônia tem queda histórica de 66% em julho.	FATO	SOCIEDADE	Não informado
32	https://noticias.stf.jus.br/postsnoticias/stf-mantem-lei-sobre-acesso-de-pessoas-vulneraveis-ao-sus-ate-adequacao-pelo-congresso/	STF - Supremo Tribunal Federal	29/08/2025	A notícia é verdadeira e de fonte primária. A informação foi divulgada diretamente pelo STF, atuando como órgão oficial e fonte máxima para decisões do Judiciário. A redação emprega linguagem jurídica precisa e cita detalhes específicos (como a manutenção temporária da lei e a exigência de adequação pelo Congresso), confirmando sua origem institucional e confiabilidade.	O Supremo Tribunal Federal (STF) manteve temporariamente a vigência de dispositivo da lei que garante o acesso de pessoas em situação de vulnerabilidade social à assistência integral à saúde, sem necessidade de apresentação de comprovante de domicílio ou inscrição no Sistema Único de Saúde (SUS), até que o Congresso Nacional faça a adequação legislativa necessária na norma. 	STF mantém lei sobre acesso de pessoas vulneráveis ao SUS até adequação pelo Congresso	FATO	SAÚDE	Não informado
33	https://noticias.stf.jus.br/postsnoticias/decisao-que-permite-acesso-de-pessoas-casadas-a-cursos-das-forcas-armadas-e-destaque-no-supremo-na-semana/	STF - Supremo Tribunal Federal	30/08/2025	A informação é verídica. A fonte é extremamente confiável: trata-se do podcast oficial do Supremo Tribunal Federal (STF), um órgão máximo do Judiciário. A notícia cita dados específicos (Episódio #161, Lei 6.880/1980) com linguagem técnica e precisa, confirmando que se trata de uma divulgação institucional e não de uma farsa.	O Supremo na Semana (Episódio #161 Podcast 'Supremo na Semana') destaca a decisão que invalidou a regra do Estatuto dos Militares (Lei 6.880/1980) que proibia pessoas casadas, em união estável e com filhos de ingressarem em cursos de formação ou graduação de oficiais e praças.	Decisão que permite acesso de pessoas casadas a cursos das Forças Armadas é destaque no Supremo na Semana	FATO	POLÍTICA	Não informado
34	https://agenciagov.ebc.com.br/noticias/202509/producoes-de-petroleo-e-de-gas-natural-alcancam-recorde-historico-em-julho	Governo do Brasil (gov.br)	01/09/2025	A notícia é um fato! A informação foi publicada diretamente no portal gov.br, que é a fonte oficial do governo federal, garantindo total confiabilidade. Os dados específicos (5,160 milhões de boe/d em julho de 2025) e a linguagem técnica utilizada são consistentes com comunicados oficiais, assegurando precisão e credibilidade à informação.	A ANP divulgou hoje (1/9) o Boletim Mensal da Produção de Petróleo e Gás Naturalde julho de 2025, que traz os dados consolidados da produção nacional. O mês registrou recorde histórico na produção total de petróleo e de gás, atingindo 5,160 milhões de barris de óleo equivalente por dia (boe/d) e superando, pela primeira vez, a marca dos 5 milhões de boe/d.	Produções de petróleo e de gás natural alcançam recorde histórico em julho	FATO	ENERGIA	Via Petrobás
35	https://sp.gov.br/sp/canais-comunicacao/noticias/obras+do+rodoanel+norte+alcancam+51+de+execucao	SP.GOV.BR 	30/07/2025	A notícia é verdadeira e foi divulgada pelo Governo do Estado de São Paulo, um órgão oficial e fonte primária confiável para esse tipo de informação. Os dados são muito específicos (51% de execução geral, 76% em um trecho específico) e a redação é objetiva e técnica, citando prazos e modalidade de contrato (PPP), o que confere credibilidade ao comunicado.	As obras do trecho norte do Rodoanel Mário Covas (SP-021), realizadas pelo Governo do Estado de São Paulo por meio de Parceria Público-Privada (PPP), atingiram 51% de execução no mês de junho. Retomadas com seis meses de antecedência em relação ao prazo contratual, as intervenções no trecho entre as rodovias Fernão Dias e Presidente Dutra, que será entregue no segundo semestre deste ano, já alcançam 76% de avanço.	Obras do Rodoanel Norte alcançam 51% de execução	FATO	POLÍTICA	Não informado
36	https://noticias.stf.jus.br/postsnoticias/stf-declara-inconstitucional-lei-da-paraiba-que-obrigava-supermercados-a-fornecer-sacolas-gratuitamente/	STF - Supremo Tribunal Federal	29/08/2025	A notícia é verdadeira, com origem direta no próprio STF, que atua simultaneamente como a fonte da informação e o órgão oficial responsável pela decisão, um fato que reforça enormemente sua credibilidade. A linguagem é técnica e precisa, citando o tipo de ação (ADI 7719) e a data específica do julgamento, detalhes que confirmam a veracidade da informação.	O Supremo Tribunal Federal (STF) invalidou norma do Estado da Paraíba que obrigava supermercados e estabelecimentos comerciais similares a fornecer gratuitamente sacolas ou embalagens aos clientes. A decisão unânime foi tomada no julgamento da Ação Direta de Inconstitucionalidade (ADI) 7719, na sessão plenária virtual finalizada em 18 de agosto.	STF declara inconstitucional lei da Paraíba que obrigava supermercados a fornecer sacolas gratuitamente	FATO	POLÍTICA	Não informado
37	https://g1.globo.com/economia/noticia/2023/12/13/copom-corta-taxa-selic-de-1225percent-para-1175percent-ao-ano-na-ultima-reuniao-de-2023.ghtml	Portal G1	13/12/2023	É possível identificar que a notícia é verdadeira, pois apresenta Fonte Confiável (Portal G1), menciona um Órgão Oficial citado (Copom do Banco Central), traz Informação Específica sobre a redução da Selic, indica uma Data Clara (13/12/2023) e utiliza Linguagem Objetiva, sem exageros.	O Comitê de Política Monetária (Copom) do Banco Central decidiu, nesta quarta-feira (13/12/2023), reduzir a taxa básica de juros, a taxa Selic, em 0,5 ponto percentual, de 12,25% ao ano para 11,75% ao ano.	Copom corta taxa Selic de 12,25% para 11,75% ao ano e projeta novos cortes em 2024	FATO	ECONOMIA	Ana Paula Castro, TV Globo
38	https://agenciadenoticias.ibge.gov.br/agencia-noticias/2012-agencia-de-noticias/noticias/43282-industria-nacional-cresce-1-2-em-marco-maior-taxa-desde-junho-de-2024	Agência IBGE Notícias	07/05/2025	A notícia é verdadeira. A informação foi divulgada pela Agência IBGE Notícias, que é a fonte oficial e extremamente confiável do próprio Instituto Brasileiro de Geografia e Estatística, um órgão oficial do governo. Os dados são muito específicos (1,2% em março, com comparações mensais), apresentados com linguagem objetiva e clareza, características típicas de relatórios institucionais sérios.	A produção industrial brasileira cresceu 1,2% na passagem de fevereiro para março, após registrar 0,0% em fevereiro e 0,1% em janeiro de 2025. Este é o maior crescimento desde junho de 2024 (4,3%).	Indústria nacional cresce 1,2% em março, maior taxa desde junho de 2024	FATO	ECONOMIA	Breno Siqueira
39	https://g1.globo.com/economia/noticia/2023/10/09/desenrola-brasil-governo-lanca-plataforma-para-renegociar-dividas-nesta-segunda-veja-como-fazer.ghtml	Portal G1	09/10/2023	A notícia é verdadeira. A informação vem do G1, uma fonte confiável, e relata uma ação concreta do Governo Federal (órgão oficial), com detalhes específicos como data e público-alvo. A linguagem é clara e objetiva, confirmando a legitimidade do fato.	O governo federal lançou nesta segunda-feira (09/10/2023) a plataforma do programa Desenrola Brasil. O lançamento dá início à última etapa do programa, na qual serão renegociadas dívidas bancárias e não bancárias.	"Desenrola Brasil: governo lança plataforma para renegociar dívidas nesta segunda; veja como fazer"	FATO	ECONOMIA	Isabela Bolzani
40	https://www.gov.br/mma/pt-br/cop28-aprova-fundo-para-perdas-e-danos	Governo do Brasil (gov.br)	01/12/2023	Fato ocorrido na abertura da 28ª Conferência do Clima da ONU (COP28). A notícia ganha um teor verdadeiro, porque foi publicada em uma Fonte Confiável (Governo do Brasil (gov.br)), citando um Órgão Oficial (negociadores da ONU na COP28) e apresenta-se Informações específicas, como a data (30/11/2023), o local (Dubai) e o valor inicial do fundo para perdas e danos (mais de US$ 420 milhões). Além disso, utiliza Linguagem Objetiva, clara e sem exageros, o que reforça sua credibilidade.	Um acordo para ajudar os países mais pobres do planeta a se adaptarem à mudança do clima foi firmado nesta quinta-feira (30/11/2023), primeiro dia da COP28, a conferência do clima da ONU, em Dubai, nos Emirados Árabes Unidos. Os negociadores aprovaram um fundo para perdas e danos, e as doações já anunciadas passam de US$ 420 milhões.	Fundo de perdas e danos é aprovado no primeiro dia da COP28	FATO	POLÍTICA	Não informado
41	https://noticias.stf.jus.br/postsnoticias/stf-define-40-gramas-de-maconha-como-criterio-para-diferenciar-usuario-de-traficante/	STF - Supremo Tribunal Federal	26/06/2024	A notícia é verdadeira porque foi publicada em uma Fonte Confiável (portal do STF), traz a decisão de um Órgão Oficial citado (Supremo Tribunal Federal) e apresenta Informação Específica, como a definição de 40 gramas de maconha para diferenciar usuário de traficante e a data do julgamento (26/03/2024). Esses pontos garantem sua autenticidade.	O Plenário do Supremo Tribunal Federal (STF) definiu nesta quarta-feira (26/03/2024) a tese de repercussão geral do julgamento que descriminalizou o porte de maconha para consumo pessoal... Ao avaliar o Recurso Extraordinário (RE) 635659, a maioria da Corte entendeu que o porte de maconha não é crime e deve ser caracterizado como infração administrativa, sem consequências penais.	STF define 40 gramas de maconha como critério para diferenciar usuário de traficante	FATO	SOCIEDADE	Não informado
42	https://brasil.un.org/pt-br/263674-relatório-sobre-mortalidade-infantil-2023	Nações Unidas Brasil	14/03/2024	Dados divulgados por uma Fonte Confiável (Grupo Interinstitucional da ONU para Estimativa da Mortalidade Infantil – UN IGME) mostram uma Informação Específica sobre a redução da mortalidade infantil para 4,9 milhões em 2022. A presença de uma Fonte Confiável, de um Órgão Oficial citado (ONU) e de dados concretos confirma que a notícia é verdadeira.	O número de crianças que morreram antes de completar cinco anos atingiu um mínimo histórico, caindo para 4,9 milhões em 2022 no mundo, de acordo com as últimas estimativas divulgadas pelo Grupo Interinstitucional das Nações Unidas para Estimativa da Mortalidade Infantil (UN IGME).	Relatório sobre Mortalidade Infantil 2023	FATO	SAÚDE	Não informado
43	https://sna.agr.br/o-brasil-ultrapassou-os-estados-unidos-tornando-se-o-maior-exportador-de-milho-do-mundo-na-safra-2022-2023/#:~:text=Nacional%20de%20Agricultura-,O%20Brasil%20ultrapassou%20os%20Estados%20Unidos%2C%20tornando%2Dse%20o%20maior,mundo%20na%20safra%202022/2023&text=Segundo%20projeções%20da%20USDA%20(Departamento,no%20mercado%20global%20de%20milho.	SNA - Sociedade Nacional de Agricultura	01/09/2024	Dados divulgados por uma Fonte Confiável (G1/TV Globo) e confirmados por um Órgão Oficial (governo federal) mostram informações claras e verificáveis sobre o programa Voa Brasil. A presença de Fonte Confiável, Órgão Oficial citado e Informações Específicas são pontos-chave que ajudam a identificar que a notícia é verdadeira.	Segundo projeções da USDA (Departamento de Agricultura dos EUA) o Brasil se tornou o maior exportador de milho do mundo em 2023, exportando 56 milhões de toneladas do grão na safra 2022/2023. Isso representou um aumento de 29,6% em relação a 2022.	O Brasil ultrapassou os Estados Unidos, tornando-se o maior exportador de milho do mundo na safra 2022/2023	FATO	ECONOMIA	Marcelo Sá
44	https://g1.globo.com/economia/noticia/2024/07/24/governo-lanca-programa-com-passagens-aereas-a-r-200-inicialmente-voltado-para-aposentados.ghtml	Portal G1	24/07/2024	A notícia é verdadeira, pois apresenta Fonte Confiável (G1/TV Globo), menciona um Órgão Oficial citado (governo federal) e traz Informação Específica sobre o programa “Voa Brasil”, como o valor das passagens (R$ 200), o público-alvo (aposentados do INSS que não viajaram de avião nos últimos 12 meses) e a quantidade de bilhetes prevista (3 milhões no primeiro ano), garantindo clareza e credibilidade.	No primeiro ano, devem ser colocados à venda 3 milhões de bilhetes por até R$ 200. Para ter direito à compra, o aposentado não pode ter viajado de avião nos últimos 12 meses.	"Voa Brasil: governo lança programa com passagens a R$ 200 para aposentados do INSS; veja regras"	FATO	ECONOMIA	Thiago Resende, TV Globo
45	https://www.gov.br/secom/pt-br/assuntos/noticias/2025/07/desemprego-cai-a-5-8-no-segundo-trimestre-menor-nivel-da-serie-historica	Governo do Brasil (gov.br)	31/07/2025	Dados oficiais da Pesquisa Nacional por Amostra de Domicílios (PNAD) Contínua, realizada e divulgada pelo Instituto Brasileiro de Geografia e Estatística (IBGE).	A taxa de desemprego no Brasil ficou em 5,8% no trimestre de abril a junho de 2025, o menor índice desde o início da série histórica da PNAD Contínua, em 2012. Em relação ao trimestre anterior (7,0%), a queda foi de 1,2 ponto percentual. Na comparação com o mesmo período de 2024 (6,9%), a redução foi de 1,1 ponto.	Desemprego cai a 5,8% no segundo trimestre, menor nível da série histórica	FATO	ECONOMIA	Não informado
46	https://g1.globo.com/rj/sul-do-rio-costa-verde/noticia/2025/08/25/homem-e-preso-por-suspeita-de-esfaquear-idoso-em-paraty.ghtml	Portal G1	25/08/2025	A notícia é verdadeira, pois apresenta Fonte Confiável (G1), menciona um Órgão Oficial citado (autoridades policiais de Paraty) e traz Informação Específica sobre o crime, como a data (23 de setembro de 2023), o local (Morro do Ditão) e o suspeito (homem preso), o que permite verificar os fatos e garante clareza e credibilidade.	Um homem foi preso na noite de sábado (23/08/2025) por suspeita de esfaquear um idoso em frente a um mercado em Paraty (RJ). O crime aconteceu no Morro do Ditão.	Homem é preso por suspeita de esfaquear idoso em Paraty	FATO	SOCIEDADE	Não informado
47	https://g1.globo.com/rj/rio-de-janeiro/noticia/2025/08/25/sede-de-ong-lgbtqiap-esta-entre-imoveis-que-governo-do-rj-quer-leiloar.ghtml	Portal G1	25/08/2025	A notícia é verdadeira, pois apresenta Fonte Confiável (G1), refere-se a um Órgão Oficial citado (gestão estadual do RJ), traz Informação Específica sobre o leilão de imóveis públicos e utiliza Linguagem Objetiva, o que reforça sua autenticidade. OBS: é sempre importante verificar outros veículos de imprensa regionais como O Globo, Extra ou Folha, ou mesmo sites de transparência do governo do RJ, neste caso específico para confirmar se o leilão está em discussão.	Meta de Cláudio Castro é arrecadar R$ 1,5 bilhão, mas aprovação depende da Alerj. A mobilização contra a venda da sede do Arco-Íris já começou. O grupo busca apoio para barrar a medida e manter o local funcionando.	Sede de ONG LGBTQIAP+ está entre imóveis que governo do RJ quer leiloar para fazer caixa	FATO	SOCIEDADE	Lucas Madureira, Bom Dia Rio
48	https://www.cnnbrasil.com.br/politica/tarifaco-de-trump-pode-gerar-30-mil-processos-na-justica-do-trabalho/	CNN Brasil	18/08/2025	Trata-se de uma notícia verdadeira, publicada em Fonte Confiável (CNN Brasil), que cita um Órgão Oficial (Grupo Pact Insights), apresenta Informação Específica baseada em dados oficiais e metodologia plausível, e indica uma Data Clara (18 de agosto de 2025), garantindo sua autenticidade.	Especialistas avaliam medidas preventivas e alternativas à judicialização	Tarifaço de Trump pode gerar 30 mil processos na Justiça do Trabalho	FATO	POLÍTICA	Davi Vittorazzi, da CNN
49	https://www.uemasul.edu.br/realizada-a-ultima-etapa-da-escuta-publica-para-criacao-de-universidade-indigena/#:~:text=Realizada%20a%20última%20etapa%20da%20escuta%20pública,primeira%20universidade%20do%20Brasil%20em%20território%20indígena.	UEMASUL - Universidade Estadual da Região Tocantina do Maranhão	04/08/2025	É possível identificar que a notícia é verdadeira, pois apresenta Fonte Confiável (UEMASUL, universidade pública reconhecida), menciona um Órgão Oficial citado (Instituto Tukàn, coletivo de lideranças indígenas), traz Informação Específica sobre a criação da primeira universidade em território indígena e indica uma Data Clara (processo iniciado em 2024), mostrando coerência e credibilidade.	As escutas públicas, coordenadas pelo coletivo de lideranças dos povos originários, Instituto Tukàn, vêm sendo realizadas desde 2024 com o objetivo da criação da primeira universidade do Brasil em território indígena.	Realizada a última etapa da escuta pública para criação de universidade indígena	FATO	POLÍTICA	Não informado
50	https://www.gov.br/planalto/pt-br/acompanhe-o-planalto/noticias/2023/09/brasil-ira-presidir-o-conselho-de-seguranca-da-onu-durante-o-mes-de-outubro	Governo do Brasil (gov.br)	29/09/2023	A notícia é verdadeira pois foi publicada no site oficial do Governo Federal (Planalto), uma Fonte Confiável, menciona o Conselho de Segurança da ONU como Órgão Oficial citado, apresenta Informação Específica sobre a presidência do Brasil em outubro de 2023, dentro do sistema de rodízio, e utiliza Linguagem Objetiva, sem exageros.	O país ocupa uma das 10 vagas para membros não-permanentes, com mandato que se encerra no final de 2023	Brasil irá presidir o Conselho de Segurança da ONU durante o mês de outubro	FATO	POLÍTICA	Não informado
51	https://falsenews.example.com/cafe-provoca-cancer	Fatos Escondidos	15/08/2025	Notícia falsa. A alegação ignora estudos da OMS e IARC que classificam o café como não carcinogênico em consumo moderado. A linguagem alarmista, com termos como 'perigo imediato' e 'estudos secretos', é típica de desinformação para gerar pânico. Não há menção a fontes oficiais ou dados específicos, como relatórios publicados, o que levanta suspeita. Pergunte-se: Por que agências como a ANVISA não emitiram alertas se fosse verdade? Sempre verifique em portais confiáveis de saúde para evitar cair em boatos que distorcem fatos científicos.	Circula nas redes um alerta urgente sobre o café do dia a dia, afirmando que ele contém substâncias cancerígenas ativadas pelo calor da torra. Supostos especialistas anônimos dizem que beber mais de uma xícara por dia aumenta o risco de câncer em 50%, com relatos de casos 'escondidos' pela indústria. A postagem inclui imagens dramáticas de células cancerosas e chama para boicote imediato às marcas populares. Fontes não identificadas sugerem que governos sabem, mas silenciam por lobby. Compartilhamentos viralizam com hashtags como #CafeMata, gerando medo entre consumidores habituais. No entanto, nenhum estudo verificável é citado, e a narrativa ignora benefícios comprovados do café.	Café comum pode causar câncer, alertam especialistas anônimos.	FARSA	SAÚDE	Não informado
52	https://boatosfake.com/ia-substitui-professores	Portal Inovador	20/07/2025	Notícia falsa. Apesar de citar 'escolas no Japão', não há registros em fontes educacionais confiáveis ou ministérios da educação. A IA apoia ensino, mas não substitui professores, conforme diretrizes da UNESCO. A manchete exagerada e a ausência de detalhes verificáveis, como nomes de escolas, confirmam desinformação. Considere: Se fosse real, por que não há cobertura em jornais como BBC? Verifique sempre em órgãos oficiais para discernir inovações reais de boatos alarmantes.	Uma revolução educacional estaria acontecendo no Japão, onde escolas inteiras operam sem professores humanos, gerenciadas por sistemas de IA que dão aulas, corrigem provas e até conversam com alunos sobre problemas emocionais. Relatos anônimos dizem que o custo caiu pela metade, e o desempenho dos estudantes subiu 30%. Imagens manipuladas mostram salas vazias com robôs virtuais. Críticos 'especialistas' alertam para o fim de empregos no setor, com hashtags como #FimDosProfessores espalhando pânico. Nenhum distrito educacional japonês é nomeado, e a história ignora leis que exigem supervisão humana. A narrativa viraliza em grupos de pais preocupados.	IA substitui professores em escolas modernas.	FARSA	EDUCAÇÃO	João Silva
53	https://fakenewsalert.com/microplastico-cura-doencas	Verdade Revelada	10/09/2025	Notícia falsa. Microplásticos são poluentes tóxicos, não curativos, como documentado por relatórios da ONU e EPA. A falta de referências a estudos científicos e o tom milagroso, com 'descoberta recente', são indícios claros. Não apresenta dados específicos ou autores de pesquisa, o que é comum em fake news. Pense: Por que organizações de saúde não endossam? Consulte fontes ambientais oficiais para separar mitos de fatos baseados em evidências.	Uma descoberta chocante afirma que microplásticos na água filtram toxinas do corpo, curando doenças crônicas como diabetes e artrite. Supostos cientistas dizem que ingerir pequenas quantidades ativa defesas imunológicas, com testes 'secretos' mostrando remissão em 70% dos pacientes. Postagens incluem gráficos falsos e testemunhos anônimos de 'curados'. A indústria plástica seria a beneficiada, escondendo o potencial medicinal. Viraliza com alertas para beber água não filtrada, ignorando riscos reais de contaminação. Nenhuma instituição médica é citada, e a história contradiz pesquisas sobre danos dos plásticos.	Microplástico: o novo remédio natural?	FARSA	MEIO AMBIENTE	Não informado
54	https://desinformacao.com/exercicio-causa-envelhecimento	Rumor Diário	05/06/2025	Notícia falsa. Exercícios melhoram saúde e longevidade, conforme guidelines da OMS e estudos em revistas como Lancet. A alegação distorce ciência, usando linguagem dramática sem fontes verificáveis. Ausência de dados como amostras de estudo indica intenção de enganar. Pergunte-se: Por que atletas vivem mais se fosse verdade? Sempre cheque em portais médicos confiáveis para evitar desinformação que desencoraja hábitos saudáveis.	Alertas nas redes dizem que exercícios intensos liberam radicais livres que aceleram envelhecimento celular, envelhecendo a pele e órgãos em até 20 anos. Relatos de 'atletas precoces' com rugas prematuras e fadiga crônica são compartilhados, com imagens antes/depois manipuladas. Especialistas anônimos recomendam repouso total para juventude eterna. A postagem viraliza em fóruns de fitness, causando dúvida em praticantes. Ignora benefícios cardiovasculares comprovados, sem citar nenhum estudo real. A narrativa foca em medo para cliques, sem base científica.	Exercício físico causa envelhecimento precoce.	FARSA	SAÚDE	Ana Oliveira
55	https://fakealerts.com/chocolate-reduz-peso	Notícias Rápidas	25/08/2025	Notícia falsa. Chocolate pode ser parte de dietas equilibradas, mas não causa perda de peso mágica, per nutricionistas e estudos em journals como Nutrition. A promessa absoluta e falta de detalhes nutricionais são sinais de fake. Não menciona calorias ou composição, comum em boatos. Considere: Por que dietas oficiais não recomendam? Verifique em agências como ANVISA para discernir dietas reais de mitos.	Comer chocolate amargo diariamente derrete gordura, permitindo perder 10kg por mês sem dieta ou exercício, segundo 'pesquisas inovadoras'. Testemunhos anônimos falam de transformações milagrosas, com fotos editadas. A indústria do cacau esconderia isso para vender mais. Postagens incluem receitas 'secretas' de shakes de chocolate. Viraliza em grupos de emagrecimento, ignorando riscos de açúcar. Nenhuma universidade ou estudo é nomeado, contradizendo conhecimentos básicos de nutrição.	Chocolate: a dieta milagrosa para emagrecer.	FARSA	SAÚDE	Não informado
56	https://boatos.org/tecnologia/5g-causa-infertilidade	Info Livre	12/05/2025	"Notícia falsa. Estudos da OMS e FCC confirmam segurança do 5G; alegações carecem de evidências. A citação de 'relatórios secretos' e tom conspiratório são típicos de desinformação. Ausência de dados epidemiológicos levanta suspeita. Pense: Por que implantações globais continuam? Consulte reguladores para separar fatos de medos infundados."	Redes 5G emitem radiação que danifica células reprodutivas, causando infertilidade em jovens expostos, per relatórios 'vazados'. Casos de casais inférteis em áreas 5G são relatados anônimamente, com gráficos falsos de declínio de fertilidade. Empresas de telecom negam, mas 'especialistas' alertam para boicote. Viraliza com petições online, ignorando testes de segurança. Nenhum órgão de saúde endossa, contradizendo pesquisas sobre radiação não-ionizante.	5G: ameaça à fertilidade humana.	FARSA	TECNOLOGIA	Maria Santos
57	https://falsasnoticias.com/abelhas-extintas-em-2025	Alerta Global	30/07/2025	Notícia falsa. Abelhas declinam, mas não se extinguem em 2025, per FAO e relatórios ambientais. Previsão catastrófica sem base científica indica sensacionalismo. Falta de fontes como estudos publicados é um alerta. Pergunte-se: Por que apicultores não confirmam? Verifique em organizações como WWF para fatos reais sobre biodiversidade.	Abelhas desaparecerão completamente até dezembro de 2025 devido a pesticidas e clima, causando colapso agrícola e fome global, alertam 'cientistas'. Imagens de colmeias vazias e simulações de escassez de comida viralizam. Governos 'escondem' para evitar pânico, dizem fontes anônimas. Postagens pedem doações para 'salvar abelhas'. Ignora esforços de conservação, sem citar dados reais de monitoramento. A narrativa foca em apocalipse para engajamento.	Extinção das abelhas: o fim da comida?	FARSA	MEIO AMBIENTE	Não informado
58	https://rumores.com/vitamina-c-cura-gripe-em-1-dia	Portal Saúde Agora	18/08/2025	Notícia falsa. Vitamina C apoia imunidade, mas não cura gripe instantaneamente, per CDC e estudos médicos. A ausência de evidências clínicas e promessas milagrosas são indícios. Não especifica dosagens ou trials. Considere: Por que vacinas existem se fosse simples? Cheque em ministérios da saúde para informações precisas.	Megadoses de vitamina C eliminam vírus da gripe em 24 horas, sem necessidade de remédios, per 'descobertas recentes'. Testemunhos de 'curados' incluem sintomas desaparecendo magicamente. Suplementos são promovidos como solução barata. Viraliza em tempos de resfriados, ignorando que gripe é viral. Nenhum hospital endossa, contradizendo protocolos médicos padrão.	Vitamina C: cura instantânea para gripes.	FARSA	SAÚDE	Carlos Mendes
59	https://fakeinfo.com/realidade-virtual-causa-cegueira	Tech Falso	22/06/2025	Notícia falsa. VR é segura com moderação, per AAP e estudos oftalmológicos. Alegação de cegueira sem dados verificáveis indica fake. Linguagem exagerada alerta para intenção de assustar. Pense: Por que jogos VR são populares? Verifique em associações médicas para mitos tecnológicos.	Uso de VR por mais de 1 hora danifica retina permanentemente, levando a cegueira, per 'estudos ocultos'. Usuários relatam visão borrada e perda total em casos extremos, com imagens chocantes. Empresas de tech negam, mas 'vítimas' processam. Viraliza em fóruns gamers, ignorando guidelines de uso. Nenhum oftalmologista é citado, contradizendo pesquisas sobre fadiga ocular temporária.	VR: risco de cegueira para usuários.	FARSA	TECNOLOGIA	Não informado
60	https://boatosfake.com/agua-gelada-emagrece	Diário Bem-Estar	09/09/2025	Notícia falsa. Promessa sem evidências científicas é sinal de desinformação, água gelada queima calorias mínimas, não emagrece. Ausência de cálculos calóricos deve levantar dúvidas. Pergunte-se: Por que não é uma dieta padrão? Consulte especialistas para dietas baseadas em fatos.	Beber 2 litros de água gelada por dia acelera metabolismo, queimando 5kg semanais sem mudanças na rotina, per 'técnica revolucionária'. Testemunhos mostram transformações, com termômetros ilustrando 'queima interna'. Promovem garrafas térmicas como ferramenta essencial. Viraliza em apps de fitness, ignorando hidratação básica. Nenhum estudo nutricional é referenciado, contradizendo princípios de perda de peso.	Água gelada: segredo para perda de peso.	FARSA	SAÚDE	Laura Ferreira
61	https://fakenews.com/meditacao-cura-cancer	Mente Saudável	14/07/2025	Notícia falsa. Meditação auxilia tratamento, mas não cura câncer, per ACS e oncologia. Alegação sem trials clínicos indica manipulação. Tom milagroso sem fontes alerta. Considere: Por que quimioterapia existe? Verifique em institutos como INCA para terapias comprovadas.	Meditação guiada por 30 minutos diários destrói células cancerosas em estágios avançados, per 'pesquisas espirituais'. Pacientes 'curados' compartilham histórias de remissão total sem remédios. Apps de meditação são promovidos como cura alternativa. Viraliza em grupos de saúde holística, ignorando evidências médicas. Nenhum oncologista endossa, contradizendo tratamentos padrão.	Meditação: cura para o câncer?	FARSA	SAÚDE	Não informado
62	https://desinfo.com/smartphones-causam-alzheimer	Info Tech	28/08/2025	Notícia falsa. Nenhum link comprovado com Alzheimer, per Alzheimer Association e estudos neurológicos. Citação de 'usuários jovens' sem dados epidemiológicos é típico de fake. Linguagem alarmista levanta suspeita. Pense: Por que não há proibições? Cheque em sociedades neurológicas para fatos.	Radiação de smartphones danifica cérebro, causando Alzheimer precoce em usuários abaixo de 30, per 'relatórios confidenciais'. Sintomas como esquecimentos são relatados em milênios viciados em telas. Imagens de cérebros 'danificados' viralizam. Empresas negam, mas 'estudos' sugerem limite de uso. Ignora fatores genéticos, sem citar pesquisas reais.	Celulares: causa de Alzheimer precoce.	FARSA	SAÚDE	Ricardo Gomes
