ID	URL	Fonte	Data	Motivo	Resumo	Título	Binário	Assunto	Autor
47	https://g1.globo.com/rj/rio-de-janeiro/noticia/2025/08/25/sede-de-ong-lgbtqiap-esta-entre-imoveis-que-governo-do-rj-quer-leiloar.ghtml	Portal G1	25/08/2025	A notícia é verdadeira, pois apresenta Fonte Confiável (G1), refere-se a um Órgão Oficial citado (gestão estadual do RJ), traz Informação Específica sobre o leilão de imóveis públicos e utiliza Linguagem Objetiva, o que reforça sua autenticidade. OBS: é sempre importante verificar outros veículos de imprensa regionais como O Globo, Extra ou Folha, ou mesmo sites de transparência do governo do RJ, neste caso específico para confirmar se o leilão está em discussão.	Meta de Cláudio Castro é arrecadar R$ 1,5 bilhão, mas aprovação depende da Alerj. A mobilização contra a venda da sede do Arco-Íris já começou. O grupo busca apoio para barrar a medida e manter o local funcionando.	Sede de ONG LGBTQIAP+ está entre imóveis que governo do RJ quer leiloar para fazer caixa	FATO	SOCIEDADE	Lucas Madureira, Bom Dia Rio
48	https://www.cnnbrasil.com.br/politica/tarifaco-de-trump-pode-gerar-30-mil-processos-na-justica-do-trabalho/	CNN Brasil	18/08/2025	Trata-se de uma notícia verdadeira, publicada em Fonte Confiável (CNN Brasil), que cita um Órgão Oficial (Grupo Pact Insights), apresenta Informação Específica baseada em dados oficiais e metodologia plausível, e indica uma Data Clara (18 de agosto de 2025), garantindo sua autenticidade.	Especialistas avaliam medidas preventivas e alternativas à judicialização	Tarifaço de Trump pode gerar 30 mil processos na Justiça do Trabalho	FATO	POLÍTICA	Davi Vittorazzi, da CNN
49	https://www.uemasul.edu.br/realizada-a-ultima-etapa-da-escuta-publica-para-criacao-de-universidade-indigena/#:~:text=Realizada%20a%20última%20etapa%20da%20escuta%20pública,primeira%20universidade%20do%20Brasil%20em%20território%20indígena.	UEMASUL - Universidade Estadual da Região Tocantina do Maranhão	04/08/2025	É possível identificar que a notícia é verdadeira, pois apresenta Fonte Confiável (UEMASUL, universidade pública reconhecida), menciona um Órgão Oficial citado (Instituto Tukàn, coletivo de lideranças indígenas), traz Informação Específica sobre a criação da primeira universidade em território indígena e indica uma Data Clara (processo iniciado em 2024), mostrando coerência e credibilidade.	As escutas públicas, coordenadas pelo coletivo de lideranças dos povos originários, Instituto Tukàn, vêm sendo realizadas desde 2024 com o objetivo da criação da primeira universidade do Brasil em território indígena.	Realizada a última etapa da escuta pública para criação de universidade indígena	FATO	POLÍTICA	Não informado
50	https://www.gov.br/planalto/pt-br/acompanhe-o-planalto/noticias/2023/09/brasil-ira-presidir-o-conselho-de-seguranca-da-onu-durante-o-mes-de-outubro	Governo do Brasil (gov.br)	29/09/2023	A notícia é verdadeira pois foi publicada no site oficial do Governo Federal (Planalto), uma Fonte Confiável, menciona o Conselho de Segurança da ONU como Órgão Oficial citado, apresenta Informação Específica sobre a presidência do Brasil em outubro de 2023, dentro do sistema de rodízio, e utiliza Linguagem Objetiva, sem exageros.	O país ocupa uma das 10 vagas para membros não-permanentes, com mandato que se encerra no final de 2023	Brasil irá presidir o Conselho de Segurança da ONU durante o mês de outubro	FATO	POLÍTICA	Não informado
51	https://falsenews.example.com/cafe-provoca-cancer	Fatos Escondidos	15/08/2025	Notícia falsa. A alegação ignora estudos da OMS e IARC que classificam o café como não carcinogênico em consumo moderado. A linguagem alarmista, com termos como 'perigo imediato' e 'estudos secretos', é típica de desinformação para gerar pânico. Não há menção a fontes oficiais ou dados específicos, como relatórios publicados, o que levanta suspeita. Pergunte-se: Por que agências como a ANVISA não emitiram alertas se fosse verdade? Sempre verifique em portais confiáveis de saúde para evitar cair em boatos que distorcem fatos científicos.	Circula nas redes um alerta urgente sobre o café do dia a dia, afirmando que ele contém substâncias cancerígenas ativadas pelo calor da torra. Supostos especialistas anônimos dizem que beber mais de uma xícara por dia aumenta o risco de câncer em 50%, com relatos de casos 'escondidos' pela indústria. A postagem inclui imagens dramáticas de células cancerosas e chama para boicote imediato às marcas populares. Fontes não identificadas sugerem que governos sabem, mas silenciam por lobby. Compartilhamentos viralizam com hashtags como #CafeMata, gerando medo entre consumidores habituais. No entanto, nenhum estudo verificável é citado, e a narrativa ignora benefícios comprovados do café.	Café comum pode causar câncer, alertam especialistas anônimos.	FARSA	SAÚDE	Não informado
52	https://boatosfake.com/ia-substitui-professores	Portal Inovador	20/07/2025	Notícia falsa. Apesar de citar 'escolas no Japão', não há registros em fontes educacionais confiáveis ou ministérios da educação. A IA apoia ensino, mas não substitui professores, conforme diretrizes da UNESCO. A manchete exagerada e a ausência de detalhes verificáveis, como nomes de escolas, confirmam desinformação. Considere: Se fosse real, por que não há cobertura em jornais como BBC? Verifique sempre em órgãos oficiais para discernir inovações reais de boatos alarmantes.	Uma revolução educacional estaria acontecendo no Japão, onde escolas inteiras operam sem professores humanos, gerenciadas por sistemas de IA que dão aulas, corrigem provas e até conversam com alunos sobre problemas emocionais. Relatos anônimos dizem que o custo caiu pela metade, e o desempenho dos estudantes subiu 30%. Imagens manipuladas mostram salas vazias com robôs virtuais. Críticos 'especialistas' alertam para o fim de empregos no setor, com hashtags como #FimDosProfessores espalhando pânico. Nenhum distrito educacional japonês é nomeado, e a história ignora leis que exigem supervisão humana. A narrativa viraliza em grupos de pais preocupados.	IA substitui professores em escolas modernas.	FARSA	EDUCAÇÃO	João Silva
53	https://fakenewsalert.com/microplastico-cura-doencas	Verdade Revelada	10/09/2025	Notícia falsa. Microplásticos são poluentes tóxicos, não curativos, como documentado por relatórios da ONU e EPA. A falta de referências a estudos científicos e o tom milagroso, com 'descoberta recente', são indícios claros. Não apresenta dados específicos ou autores de pesquisa, o que é comum em fake news. Pense: Por que organizações de saúde não endossam? Consulte fontes ambientais oficiais para separar mitos de fatos baseados em evidências.	Uma descoberta chocante afirma que microplásticos na água filtram toxinas do corpo, curando doenças crônicas como diabetes e artrite. Supostos cientistas dizem que ingerir pequenas quantidades ativa defesas imunológicas, com testes 'secretos' mostrando remissão em 70% dos pacientes. Postagens incluem gráficos falsos e testemunhos anônimos de 'curados'. A indústria plástica seria a beneficiada, escondendo o potencial medicinal. Viraliza com alertas para beber água não filtrada, ignorando riscos reais de contaminação. Nenhuma instituição médica é citada, e a história contradiz pesquisas sobre danos dos plásticos.	Microplástico: o novo remédio natural?	FARSA	MEIO AMBIENTE	Não informado
54	https://desinformacao.com/exercicio-causa-envelhecimento	Rumor Diário	05/06/2025	Notícia falsa. Exercícios melhoram saúde e longevidade, conforme guidelines da OMS e estudos em revistas como Lancet. A alegação distorce ciência, usando linguagem dramática sem fontes verificáveis. Ausência de dados como amostras de estudo indica intenção de enganar. Pergunte-se: Por que atletas vivem mais se fosse verdade? Sempre cheque em portais médicos confiáveis para evitar desinformação que desencoraja hábitos saudáveis.	Alertas nas redes dizem que exercícios intensos liberam radicais livres que aceleram envelhecimento celular, envelhecendo a pele e órgãos em até 20 anos. Relatos de 'atletas precoces' com rugas prematuras e fadiga crônica são compartilhados, com imagens antes/depois manipuladas. Especialistas anônimos recomendam repouso total para juventude eterna. A postagem viraliza em fóruns de fitness, causando dúvida em praticantes. Ignora benefícios cardiovasculares comprovados, sem citar nenhum estudo real. A narrativa foca em medo para cliques, sem base científica.	Exercício físico causa envelhecimento precoce.	FARSA	SAÚDE	Ana Oliveira
55	https://fakealerts.com/chocolate-reduz-peso	Notícias Rápidas	25/08/2025	Notícia falsa. Chocolate pode ser parte de dietas equilibradas, mas não causa perda de peso mágica, per nutricionistas e estudos em journals como Nutrition. A promessa absoluta e falta de detalhes nutricionais são sinais de fake. Não menciona calorias ou composição, comum em boatos. Considere: Por que dietas oficiais não recomendam? Verifique em agências como ANVISA para discernir dietas reais de mitos.	Comer chocolate amargo diariamente derrete gordura, permitindo perder 10kg por mês sem dieta ou exercício, segundo 'pesquisas inovadoras'. Testemunhos anônimos falam de transformações milagrosas, com fotos editadas. A indústria do cacau esconderia isso para vender mais. Postagens incluem receitas 'secretas' de shakes de chocolate. Viraliza em grupos de emagrecimento, ignorando riscos de açúcar. Nenhuma universidade ou estudo é nomeado, contradizendo conhecimentos básicos de nutrição.	Chocolate: a dieta milagrosa para emagrecer.	FARSA	SAÚDE	Não informado
56	https://boatos.org/tecnologia/5g-causa-infertilidade	Info Livre	12/05/2025	Notícia falsa. Estudos da OMS e FCC confirmam segurança do 5G; alegações carecem de evidências. A citação de 'relatórios secretos' e tom conspiratório são típicos de desinformação. Ausência de dados epidemiológicos levanta suspeita. Pense: Por que implantações globais continuam? Consulte reguladores para separar fatos de medos infundados.	Redes 5G emitem radiação que danifica células reprodutivas, causando infertilidade em jovens expostos, per relatórios 'vazados'. Casos de casais inférteis em áreas 5G são relatados anônimamente, com gráficos falsos de declínio de fertilidade. Empresas de telecom negam, mas 'especialistas' alertam para boicote. Viraliza com petições online, ignorando testes de segurança. Nenhum órgão de saúde endossa, contradizendo pesquisas sobre radiação não-ionizante.	5G: ameaça à fertilidade humana.	FARSA	TECNOLOGIA	Maria Santos
57	https://falsasnoticias.com/abelhas-extintas-em-2025	Alerta Global	30/07/2025	Notícia falsa. Abelhas declinam, mas não se extinguem em 2025, per FAO e relatórios ambientais. Previsão catastrófica sem base científica indica sensacionalismo. Falta de fontes como estudos publicados é um alerta. Pergunte-se: Por que apicultores não confirmam? Verifique em organizações como WWF para fatos reais sobre biodiversidade.	Abelhas desaparecerão completamente até dezembro de 2025 devido a pesticidas e clima, causando colapso agrícola e fome global, alertam 'cientistas'. Imagens de colmeias vazias e simulações de escassez de comida viralizam. Governos 'escondem' para evitar pânico, dizem fontes anônimas. Postagens pedem doações para 'salvar abelhas'. Ignora esforços de conservação, sem citar dados reais de monitoramento. A narrativa foca em apocalipse para engajamento.	Extinção das abelhas: o fim da comida?	FARSA	MEIO AMBIENTE	Não informado
58	https://rumores.com/vitamina-c-cura-gripe-em-1-dia	Portal Saúde Agora	18/08/2025	Notícia falsa. Vitamina C apoia imunidade, mas não cura gripe instantaneamente, per CDC e estudos médicos. A ausência de evidências clínicas e promessas milagrosas são indícios. Não especifica dosagens ou trials. Considere: Por que vacinas existem se fosse simples? Cheque em ministérios da saúde para informações precisas.	Megadoses de vitamina C eliminam vírus da gripe em 24 horas, sem necessidade de remédios, per 'descobertas recentes'. Testemunhos de 'curados' incluem sintomas desaparecendo magicamente. Suplementos são promovidos como solução barata. Viraliza em tempos de resfriados, ignorando que gripe é viral. Nenhum hospital endossa, contradizendo protocolos médicos padrão.	Vitamina C: cura instantânea para gripes.	FARSA	SAÚDE	Carlos Mendes
59	https://fakeinfo.com/realidade-virtual-causa-cegueira	Tech Falso	22/06/2025	Notícia falsa. VR é segura com moderação, per AAP e estudos oftalmológicos. Alegação de cegueira sem dados verificáveis indica fake. Linguagem exagerada alerta para intenção de assustar. Pense: Por que jogos VR são populares? Verifique em associações médicas para mitos tecnológicos.	Uso de VR por mais de 1 hora danifica retina permanentemente, levando a cegueira, per 'estudos ocultos'. Usuários relatam visão borrada e perda total em casos extremos, com imagens chocantes. Empresas de tech negam, mas 'vítimas' processam. Viraliza em fóruns gamers, ignorando guidelines de uso. Nenhum oftalmologista é citado, contradizendo pesquisas sobre fadiga ocular temporária.	VR: risco de cegueira para usuários.	FARSA	TECNOLOGIA	Não informado
60	https://boatosfake.com/agua-gelada-emagrece	Diário Bem-Estar	09/09/2025	Notícia falsa. Promessa sem evidências científicas é sinal de desinformação, água gelada queima calorias mínimas, não emagrece. Ausência de cálculos calóricos deve levantar dúvidas. Pergunte-se: Por que não é uma dieta padrão? Consulte especialistas para dietas baseadas em fatos.	Beber 2 litros de água gelada por dia acelera metabolismo, queimando 5kg semanais sem mudanças na rotina, per 'técnica revolucionária'. Testemunhos mostram transformações, com termômetros ilustrando 'queima interna'. Promovem garrafas térmicas como ferramenta essencial. Viraliza em apps de fitness, ignorando hidratação básica. Nenhum estudo nutricional é referenciado, contradizendo princípios de perda de peso.	Água gelada: segredo para perda de peso.	FARSA	SAÚDE	Laura Ferreira
61	https://fakenews.com/meditacao-cura-cancer	Mente Saudável	14/07/2025	Notícia falsa. Meditação auxilia tratamento, mas não cura câncer, per ACS e oncologia. Alegação sem trials clínicos indica manipulação. Tom milagroso sem fontes alerta. Considere: Por que quimioterapia existe? Verifique em institutos como INCA para terapias comprovadas.	Meditação guiada por 30 minutos diários destrói células cancerosas em estágios avançados, per 'pesquisas espirituais'. Pacientes 'curados' compartilham histórias de remissão total sem remédios. Apps de meditação são promovidos como cura alternativa. Viraliza em grupos de saúde holística, ignorando evidências médicas. Nenhum oncologista endossa, contradizendo tratamentos padrão.	Meditação: cura para o câncer?	FARSA	SAÚDE	Não informado
62	https://desinfo.com/smartphones-causam-alzheimer	Info Tech	28/08/2025	Notícia falsa. Nenhum link comprovado com Alzheimer, per Alzheimer Association e estudos neurológicos. Citação de 'usuários jovens' sem dados epidemiológicos é típico de fake. Linguagem alarmista levanta suspeita. Pense: Por que não há proibições? Cheque em sociedades neurológicas para fatos.	Radiação de smartphones danifica cérebro, causando Alzheimer precoce em usuários abaixo de 30, per 'relatórios confidenciais'. Sintomas como esquecimentos são relatados em milênios viciados em telas. Imagens de cérebros 'danificados' viralizam. Empresas negam, mas 'estudos' sugerem limite de uso. Ignora fatores genéticos, sem citar pesquisas reais.	Celulares: causa de Alzheimer precoce.	FARSA	SAÚDE	Ricardo Gomes
63	https://fakealert.com/plantas-falam-com-humanos	Ciência Oculta	03/09/2025	Notícia falsa. Plantas respondem a estímulos, mas não comunicam sonoricamente, per botânica e journals como Nature. Alegação de 'ondas invisíveis' sem tecnologia verificável indica sensacionalismo. Ausência de pesquisadores nomeados alerta. Pergunte-se: Por que não é notícia em ciências? Verifique em universidades para descobertas reais.	Plantas emitem sons inaudíveis que comunicam emoções a humanos sensíveis, per 'descoberta quântica'. Experimentos 'provam' que elas pedem água ou reclamam de poluição. Dispositivos 'especiais' detectam, promovidos online. Viraliza em comunidades esotéricas, ignorando biologia vegetal. Nenhum laboratório confirma, contradizendo estudos sobre sinalização química.	Plantas falam: nova descoberta científica.	FARSA	CIÊNCIA	Não informado
64	https://rumores.org/dormir-pouco-aumenta-inteligencia	Portal Sono	19/06/2025	Notícia falsa. Sono insuficiente prejudica cognição, per Sleep Foundation e neurociência. Alegação contrária sem evidências é desinformação. Falta de métricas de QI levanta dúvida. Considere: Por que gênios dormem bem? Cheque em institutos de sono para hábitos saudáveis.	Dormir apenas 4 horas por noite estimula cérebro, aumentando QI em 20 pontos, per 'técnica de elites'. Executivos 'sucessosos' testemunham foco aprimorado. Gráficos falsos mostram picos de inteligência. Viraliza em produtividade, ignorando riscos de exaustão. Nenhum psicólogo endossa, contradizendo pesquisas sobre sono REM.	Sono curto: chave para inteligência superior.	FARSA	SAÚDE	Sofia Almeida
65	https://boatos.com/cafeina-cura-depressao	Notícias Saúde	07/08/2025	Notícia falsa. Cafeína pode elevar humor, mas não cura depressão, per APA e psiquiatria. Promessa rápida sem terapia indica fake. Ausência de dosagens clínicas alerta. Pense: Por que medicamentos existem? Verifique em associações mentais para tratamentos reais.	Cafeína em doses altas cura depressão em uma semana, substituindo antidepressivos, per 'estudos naturais'. Pacientes relatam euforia permanente sem efeitos colaterais. Bebidas energéticas são recomendadas como terapia. Viraliza em saúde mental, ignorando diagnósticos profissionais. Nenhum psiquiatra é citado, contradizendo guidelines terapêuticos.	Cafeína: remédio natural contra depressão.	FARSA	SAÚDE	Não informado
66	https://falsas.com/exercicio-noite-causa-insonia	Vida Ativa	25/07/2025	Notícia falsa. Exercício noturno pode relaxar, não causar insônia sempre, per estudos em journals de sono. Generalização sem nuances indica manipulação. Linguagem categórica alerta. Pergunte-se: Por que horários variam? Consulte fontes de fitness para mitos desmentidos.	Treinar após 18h perturba hormônios, causando insônia crônica em 80% das pessoas, per 'pesquisas noturnas'. Relatos de noites em claro após academia viralizam. Especialistas anônimos aconselham só manhãs. Ignora diferenças individuais, sem citar amostras de estudo. A narrativa assusta praticantes noturnos para cliques.	Treino noturno: inimigo do sono.	FARSA	SAÚDE	Paulo Rodrigues
67	https://fakeinfo.org/ar-condicionado-causa-cancer-pulmao	Clima Seguro	11/09/2025	Notícia falsa. Ar-condicionado pode acumular poeira, mas não causa câncer, per WHO se limpo. Alegação de 30% sem epidemiologia é fake. Ausência de fontes médicas levanta suspeita. Considere: Por que não há recalls? Verifique em agências de saúde para riscos reais.	Filtros de ar-condicionado liberam partículas cancerígenas, afetando pulmões em 30% dos usuários, per 'alertas ambientais'. Casos de câncer em escritórios climatizados são citados anônimamente. Recomendam ventiladores como alternativa segura. Viraliza no verão, ignorando manutenção. Nenhum estudo pulmonar confirma, contradizendo ar puro filtrado.	Ar-condicionado: risco cancerígeno.	FARSA	SAÚDE	Não informado
68	https://desinfo.net/musica-classica-aumenta-vida	Cultura Viva	16/08/2025	Notícia falsa. Música beneficia saúde, mas não estende vida em anos, per gerontologia e estudos. Exagero sem trials longitudinais indica sensacionalismo. Falta de mecanismos biológicos alerta. Pense: Por que não é prescrito? Cheque em journals culturais para efeitos reais.	Ouvir música clássica 1 hora por dia adiciona 10 anos à vida, reduzindo estresse fatal, per 'pesquisas harmônicas'. Idosos 'rejuvenescidos' testemunham vitalidade extra. Playlists específicas são promovidas. Viraliza em idosos, ignorando fatores como dieta. Nenhum geriatra endossa, contradizendo envelhecimento multifatorial.	Música clássica: elixir da longevidade.	FARSA	CULTURA	Mariana Costa
69	https://boatosfake.org/leitura-livros-cura-miomia	Leitura Mágica	02/07/2025	Notícia falsa. Leitura pode cansar olhos, não cura miopia genética, per oftalmologia. Alegação permanente sem cirurgias indica fake. Ausência de métodos específicos levanta dúvida. Pergunte-se: Por que óculos persistem? Verifique em associações oculares para tratamentos verdadeiros.	Ler livros em luz natural corrige miopia para sempre, fortalecendo músculos oculares, per 'técnica antiga'. Usuários descartam óculos após meses, com testemunhos visuais. Bibliotecas são elogiadas como clínicas. Viraliza em leitores, ignorando genética. Nenhum oftalmologista confirma, contradizendo correções ópticas.	Leitura: cura para problemas de visão.	FARSA	SAÚDE	Não informado
70	https://rumores.com/yoga-reverte-envelhecimento	Yoga Diário	21/06/2025	Notícia falsa. Yoga melhora flexibilidade, mas não reverte envelhecimento celular, per biologia. Número de 15 anos sem evidências é exagerado. Linguagem milagrosa alerta. Considere: Por que idosos envelhecem? Cheque em estudos de yoga para benefícios reais.	Praticar yoga diariamente reverte relógio biológico em 15 anos, suavizando rugas e energizando órgãos, per 'estudos yogis'. Praticantes mostram fotos rejuvenescidas. Poses específicas são 'fontes da juventude'. Viraliza em wellness, ignorando tempo. Nenhum biólogo endossa, contradizendo telômeros.	Yoga: fonte da juventude eterna.	FARSA	SAÚDE	Fernando Lima
71	https://fakealerts.net/meditacao-aumenta-altura	Mente Corpo	09/09/2025	Notícia falsa. Altura é genética pós-puberdade; meditação não afeta ossos, per endocrinologia. Alegação absurda sem mecanismo indica desinformação. Ausência de estudos alerta. Pense: Por que não é terapia padrão? Verifique em médicos para crescimento real.	Meditação focada alonga espinha, aumentando altura em adultos até 5cm, per 'técnicas mentais'. Testemunhos de 'crescidos' incluem medidas antes/depois. Apps guiam o processo. Viraliza em insatisfeitos com altura, ignorando biologia. Nenhum endócrino confirma, contradizendo fechamento de placas de crescimento.	Meditação: crescimento após 18 anos.	FARSA	SAÚDE	Não informado
72	https://fakenews.com/chuveiro-quente-causa-calvicie	Bem-Estar Diário	27/08/2025	Notícia falsa. Água quente pode secar cabelo, mas não causa calvície genética, per dermatologia. Alegação irreversível sem evidências é fake. Linguagem chocante levanta suspeita. Pergunte-se: Por que não há avisos em banheiros? Cheque em sociedades dermatológicas para causas reais.	Banhos quentes escaldam folículos, causando calvície permanente, per 'estudos térmicos'. Usuários relatam perda rápida de cabelo. Recomendam água fria como prevenção. Viraliza no inverno, ignorando hormônios. Nenhum dermatologista endossa, contradizendo fatores androgênicos.	Banho quente: inimigo dos cabelos.	FARSA	SAÚDE	Julia Mendes
73	https://desinfo.org/cafe-verde-cura-diabetes	Saúde Natural	04/07/2025	Notícia falsa. Café verde auxilia glicemia, mas não cura diabetes, per ADA e endócrinos. Cura em mês sem insulina indica manipulação. Ausência de trials alerta. Considere: Por que diabéticos monitoram? Verifique em associações para gerenciamento real.	Café verde em cápsulas cura diabetes tipo 2 em 30 dias, normalizando açúcar sem dieta, per 'extratos milagrosos'. Pacientes 'livres' de injeções testemunham. Suplementos são vendidos como solução natural. Viraliza em diabéticos, ignorando progressão da doença. Nenhum endocrinologista confirma, contradizendo tratamentos crônicos.	Café verde: fim do diabetes.	FARSA	SAÚDE	Não informado
74	https://boatos.com/exercicio-mental-aumenta-forca	Fitness Mente	19/08/2025	Notícia falsa. Exercício mental beneficia cérebro, não músculos, per neurociência e fisiologia. Aumento sem esforço é absurdo sem evidências. Linguagem revolucionária alerta. Pense: Por que ginastas treinam? Cheque em journals de fitness para ganhos reais.	Treinos mentais visualizando músculos fortes aumentam força sem academia, ganhando 20% de massa, per 'neurofitness'. Atletas 'mentais' levantam pesos extras. Apps guiam visualizações. Viraliza em sedentários, ignorando hipertrofia. Nenhum fisiologista endossa, contradizendo treinamento resistido.	Mente forte: músculos sem esforço.	FARSA	SAÚDE	Roberto Silva
75	https://fakeinfo.com/riso-cura-alergias	Riso Diário	13/09/2025	Notícia falsa. Riso melhora imunidade temporariamente, mas não cura alergias, per alergologia. Cura crônica sem remédios indica fake. Ausência de mecanismos alerta. Pergunte-se: Por que antialérgicos existem? Verifique em associações para tratamentos comprovados.	Rir alto por 10 minutos diários elimina alergias crônicas, liberando endorfinas que bloqueiam histaminas, per 'terapia do riso'. Alérgicos 'curados' de rinite e asma testemunham. Grupos de riso são promovidos. Viraliza em humor, ignorando genética alérgica. Nenhum alergologista confirma, contradizendo imunoterapia.	Riso: remédio contra alergias.	FARSA	SAÚDE	Não informado
76	https://www.gov.br/mma/pt-br/noticias/brigadistas-do-ibama-e-icmbio-participam-do-desfile-de-7-de-setembro-em-brasilia	Governo do Brasil (gov.br)	07/09/2025	Essa notícia é um fato! A informação foi publicada diretamente no portal do Ministério do Meio Ambiente e Mudança do Clima (gov.br), uma fonte oficial do governo federal, garantindo total confiabilidade. A menção a detalhes específicos, como a composição do contingente (indígenas, quilombolas e comunidades tradicionais) e o contexto do desfile cívico, junto à linguagem formal, reforça a precisão e credibilidade da notícia.	Bigadistas florestais do Instituto Brasileiro do Meio Ambiente e dos Recursos Naturais Renováveis (Ibama) e do Instituto Chico Mendes de Conservação da Biodiversidade (ICMBio) participaram do desfile cívico-militar em comemoração ao Dia da Independência neste domingo (7/9/25). O grupo representa o contingente de 4.385 brigadistas florestais contratados pelo Ibama (2.600) e ICMBio (1.785) neste ano, o maior da história e 26% superior ao de 2024. Eles são responsáveis por executar medidas de prevenção aos incêndios, como as queimas prescritas, realizadas de maneira controlada na época chuvosa para evitar que o fogo se alastre na estação seca, e as operações de combate em diferentes regiões do país.	Brigadistas do Ibama e ICMBio participam do desfile de 7 de setembro em Brasília	FATO	SOCIEDADE	Não informado
77	https://www.nexojornal.com.br/expresso/2025/09/02/pib-brasil-economia-segundo-trimestre-impacto-tarifaco-trump	Nexo Jornal	02/09/2025	A notícia é verdadeira. A informação foi divulgada pelo IBGE (Instituto Brasileiro de Geografia e Estatística), que é um órgão oficial do governo federal e fonte altamente confiável. Os dados apresentados são específicos (crescimento de 0,4% no 2º trimestre de 2025, revisão do 1º trimestre para 1,3% e impacto futuro do tarifaço de 50% imposto por Donald Trump em agosto). Além disso, a matéria foi publicada pelo Nexo Jornal, um veículo de imprensa reconhecido por checagem e rigor na apuração, o que garante clareza e credibilidade.	A economia brasileira cresceu 0,4% no segundo trimestre de 2025 na comparação com o primeiro trimestre de 2025. É o que mostraram dados divulgados nesta terça-feira (2) pelo IBGE (Instituto Brasileiro de Geografia e Estatística). O resultado representa uma desaceleração da atividade econômica, que havia crescido 1,3% no primeiro trimestre, de acordo com dados revisados nesta terça (2) pelo IBGE. Esses dados refletem o estado da economia do país antes do tarifaço imposto por Donald Trump de 50% sobre os produtos brasileiros, que entrou em vigor em agosto.	O estado da economia brasileira antes do tarifaço de Trump	FATO	ECONOMIA	Marcelo Montanini
78	https://www.gov.br/saude/pt-br/assuntos/noticias/2025/agosto/governo-federal-investe-r-1-bilhao-em-novo-hospital-inteligente-100-sus-no-rs	Governo do Brasil (gov.br)	30/08/2025	A notícia é verdadeira. A informação foi divulgada pelo portal oficial do governo federal (gov.br), fonte institucional e confiável. Além disso, cita autoridades diretamente envolvidas, como o ministro da Saúde Alexandre Padilha e representantes do BNDES e da Casa Civil, o que reforça a credibilidade. Os dados são específicos, mencionando valor do investimento (cerca de R$ 1 bilhão), hospitais que serão integrados (HFE, HCC e CO-HNSC) e o novo centro (CADT). O nível de detalhe e a origem oficial garantem clareza e confiabilidade.	O ministro da Saúde, Alexandre Padilha, o diretor-presidente do Grupo Hospitalar Conceição (GHC), Gilberto Barichello, o superintendente da Área de Soluções de Infraestrutura Social do BNDES, Ian Guerreiro, e a diretora de Programa da Secretaria Especial do Programa de Parcerias de Investimento da Casa Civil, Mara Souza, assinaram neste sábado (30) o contrato que marca o início da estruturação do projeto para a construção de um novo hospital 100% SUS no Rio Grande do Sul. A iniciativa, que prevê investimento de cerca de R$ 1 bilhão, vai integrar, em um único complexo, os serviços atualmente oferecidos pelo Hospital Fêmina (HFE), Hospital da Criança Conceição (HCC) e Centro Obstétrico do Hospital Nossa Senhora da Conceição (CO-HNSC), além de um novo Centro de Apoio ao Diagnóstico e Terapia (CADT).	Governo Federal investe R$ 1 bilhão em novo hospital inteligente 100% SUS no RS	FATO	SAÚDE	Edjalma Borges
79	https://www.gov.br/mma/pt-br/noticias/no-balanco-etico-global-liderancas-africanas-refletem-sobre-impactos-e-modos-de-enfrentar-mudanca-do-clima-com-base-em-realidades-locais	Governo do Brasil (gov.br)	05/09/2025	Essa notícia é verdadeira. A informação foi divulgada pelo portal do Ministério do Meio Ambiente e Mudança do Clima (gov.br), uma fonte oficial e reconhecida. A citação do evento em Adis Abeba e a conexão com a COP30, aliadas à linguagem técnica e factual, corroboram a credibilidade da reportagem.	Balanço Ético Global (BEG) realizou seu Diálogo Regional da África nesta sexta-feira (5/9/25) em Adis Abeba, na Etiópia. O quarto de uma série de seis encontros, que ocorrem em todos os continentes do planeta, reuniu 28 participantes africanos para refletir sobre as ações e mudanças de trajetórias que a humanidade precisa adotar ou ampliar para atingir a principal meta do Acordo de Paris: conter o aquecimento médio do planeta a 1,5ºC em relação aos níveis industriais. O diálogo levou à capital etíope lideranças políticas, empresariais, religiosas e da sociedade civil, ativistas, artistas, representantes de populações indígenas e povos e comunidades tradicionais e empreendedores de toda a África. 	No Balanço Ético Global, lideranças africanas refletem sobre impactos e modos de enfrentar mudança do clima com base em realidades locais	FATO	POLÍTICA	Não informado
